id;champion_name;association_to_offender;message_count;first_time;last_time;label;message;first_id;last_id;chatlog_id
55;Galio;offender;12;00:01:23;00:28:46;1;shop fiddle lb no flash ss lucky last tick ignite and im 1 creep from 6 why not ult when there were minions wanted to play him and you are refering to me or lol? ur stupid decisions lol ashe is just mad at me for losing the game its fine gg;55;55;10047
55;LeBlanc;enemy;27;00:03:30;00:28:46;1;#amumu mid swag ? so what? u didnt get 6 and u were not in range i checked before engage huge let me push mid first mid re with blue gank pls thx amumu inc mumu so annoying god worth the hate guys what are u doin? can u ping or push so what? i died to mummy who was mid 10sec ago y he didnt play bad at all gg wp;55;55;10047
55;Leona;ally;23;00:01:11;00:26:58;1;bastards leave mumu alone pull it out mumu maybe they ward no flashes bot y no she has flash i thinlk lol :D no flash lv lb wtf man jsut play this freeeking game we got this in tf if u stop feed we stay bot ashe ? ashe u cant fight vayne =_= its not lb its crap picks jsut lol rofl crap people surr this can we try 1 5v5 gonna ignore this idiots righ awy i dont get this ashe constantly tring to 1v1 vayne...;55;55;10047
55;Udyr;enemy;29;00:00:16;00:28:47;1;ye let's try invade blue fast blue soon so yeah counter jungle udyr with mumu jno ult mumu he has no ult it's k worth be positive please bro :D I'll def turret go b nvm wp everyone couldn't help top much sorry lol galio no ult mumu no ult mumuno flash low on hp dude just stop ok 3 ignites look where you died lol shyv pushed top we pushed mid galio dat stomp wp;55;55;10047
55;Vayne;enemy;23;00:00:05;00:27:39;1;we should inv just straight check learn to hit your fking spell i mean 5 mana pots dafuq is this ashe no flash gank bot nami totly tard nami will never hit a skillshot gonna be funny go recall scrub leave me the xp udyr doesnt give a shit about ganks? dmg 3 time iam alone and my support gone stop pushing u twat hm amumu and fiddle one person? i rammed him into wall so u got 13 secs this dmg is broken smart move and who wins now :)? nope but still better :);55;55;10047
56;Annie;ally;24;00:00:53;00:30:18;1;1 sec wc ... its error ss uselles sup and jngle gg this shaco usellesÃÂ¤ gg i afkÃÂ¤ report shaco and  blitz 0-6 i late deleted easy ez and kata STOP ONLY.. GG stupid blitz 0-10 blitz big feed full team gg reported blizt omg 14 deads 28 min i reported u and shaco gg yes supp 1-14;56;56;10048
56;Blitzcrank;ally;19;00:03:29;00:32:30;1;oh man gank bot bot fucked report annie for flamming cool story aaaaaaaaaaaaaaaaaaaaand i am dead man fuck you gj annie ---- . 6 10 as mid omg omg omg holy omg such very lol 86 cs biuahhaha np gg;56;56;10048
56;Ezreal;enemy;18;00:01:34;00:26:48;0;okok did u see how i just owned graves so hard xd 3k worth ut it VLAD np maan :D thresh dont lasthit now i need stacks xD xD xd hahaha;56;56;10048
56;Graves;ally;3;00:03:33;00:26:47;1;sry lol sry guys rly report me but i go afk;56;56;10048
56;Katarina;enemy;17;00:00:14;00:32:34;1;can i top? :) so gj i need help top ty for cayy me carry :) bye blue lol fuck xd lol dat inibitor bait us fuck u xd xd;56;56;10048
56;Lee Sin;enemy;13;00:03:54;00:32:32;0;u2 u2 shaco vs lee i mean... ty yeah that was blue totem damn ... let's crit :D crit quadra is enough;56;56;10048
56;Nidalee;offender;16;00:12:59;00:32:29;0;gotcha stop flaming play on vlad why did u pick shaco? couldnt u do k4 ro sth? *j4 annie u need lvl dont get why u guys gotta push so far without any vision report shaco plz gg ?! :D .x lol ty kata :(X;56;56;10048
56;Shaco;ally;4;00:04:10;00:04:28;0;lol dat flash looool luck flash;56;56;10048
56;Thresh;enemy;15;00:00:51;00:32:39;0;care for invade ez i will kill the cannon creeps with relic go his red #gj yeah xD xD np come ez no just honor thresh coem lee madlife xD xD xD lol gg wp;56;56;10048
56;Vladimir;enemy;21;00:00:20;00:32:39;1;ye GET OWNED wp dude shaco useless now FK no flash annie NO everyone has a bad game np NO gof god i missed the part where u backed :D OMG help me with penta :D gege noobs now u dide u could just give me penta then lets gruop and finish wow i wanna finish gg wp;56;56;10048
57;Gangplank;offender;44;00:00:36;00:47:08;1;pls report tryndamere nasus said first np babysitt bot ss gj i need sry i farm with my q omfg nasus pls go re top i need my lane i dont want it sut up or rp dat lb i dont see u than ping bob aha u pinged pls report my team but all cant play abnd play to offensive u are bad u stay my lane if u go back in jungle than u can alife all you fault i dont see but i am silly ah jinx fed so fed ty team u are bad said a noob jiny they died vs a gp omfg i focused wrong gj l2p this noob ulti omfg loooooook meeeeeeeee and my crittttttt pls go to a eye doc pls report lb afk than look my stats ty dat veigar pls report nasus and lb;57;57;10049
57;Irelia;ally;27;00:01:03;00:47:14;1;why report trynda when he called first nasus better supp i saw trynda first too ty can try ty ty what? gj plz report gp gp you are the worst teamate ever you never help when you get your gank we ping all the time cus of u ty dat luck it is gp i nice try brb i am back dat luck u was lucky 1 build him ad /tank not ap np i hate you veigar gg wp;57;57;10049
57;Jax;enemy;16;00:02:08;00:47:15;1;noob its my blue stop ks dOGICKALE 24 a a sd a da a D D hallbela gg easy;57;57;10049
57;Jinx;enemy;17;00:16:21;00:42:22;1;Buff Pls Top... Poney So Jinxed Hahahah Dat mad Dog Who let's the dog out ? Fu :3 Reported :3 Over --- Said a Gp Critic Boom. Oh Look ! I'm opening my box of care ! Oh Wait it's empty ! Nice Lb ^^ This a Gp Critic LOL better than twerk;57;57;10049
57;LeBlanc;ally;72;00:00:32;00:35:17;1;and troll 1 top 0 supp nic stop be chid nsasus you were second go bot it's not trynda trynda was first they have the same problem no supp x) i saw trynda first ty :) np ss id gg gp!!! no no no i don't care i am ap mid omg lol gg gp to give my blue at jinx! ss mid gg nooooooooooooooo lol op dive report gp ty i came to gank you farm ? whyyyyyyyyy? stop frm!! stop farm! go help that gp LOOK i did all yes ssmid how did you know iw as here ? argh :/ my farm! trynda! gp ? trynda go back omg you feed steal my buff and mu farm! report gp plz fuk you i wasn't here ... nice feeding on jinx i know it's gp report really gp thanks to you let my farm plz what is this team ? i sved you and you come back to steal all mid plz all mid plz we had to fight all mid ! lol --- ult sure x) more sure x) and your item :p yu are lvl 14 don't fight vs jnx 18 the AP was --- ? ^^ lool flash jump ignite ... too much luxk jinx sure .. g o finish lol sorry can't help more bue is not yours gp he is mine all mid plz we had to be 5 ty :);57;57;10049
57;Nasus;ally;47;00:00:54;00:47:06;1;This trynd . Trynd you saw i said top , you instalocked too . Then why you talk . hahaha Yes yes . If you want . stop steal farm or i feed k gg you can't solo and you  say top . best trynd euw You wanted i bot . Haha . This gp 0 teamwork . shut up you gg irelia .. gg stop spam it's gp not trynd I played with nasus 3 times , so sorry . So kid . Dude go back don't steal next time Your mom :x Same :3 Wouf . Fail gp soz I'm not bad :c Wouf Rofl this gp . Say a crtitic gp woof Don't need woof haha care afk Then np . Gp , 0 teamwork . -- ? Report this gp steal blue and kill too . I played with nasus just 3 times , so i'm bad with him :P Ap op Np tard . Hey , if we lose , don't honor lb , we lose cause of here ,;57;57;10049
57;Tryndamere;ally;18;00:00:45;00:45:30;1;please report nasus Nasus instalocked i said before u do it feeder yeah stay there dat W zed lol :) nasus are you nice to me? :D close this is luck np i failed well this gp gj nasus not so op with ult;57;57;10049
57;Veigar;enemy;27;00:01:26;00:44:16;1;PULLL RETARD TOPS you KNOW ? surrend game buff and your delicious ap the maximum burst reached with him was --- on r lb dont try jukes on jax he is too dumb to follow your jux try i got my early ruined im sorry i can't delivrate a nice gameplay vs you lb i can't breath with dog's hair said gp full critic omg hospital making fun with charity problem zed ? luck ? where ? you saw a forever alone veigar and you forgot to check his stuff see the result for ? she was the more honorable of your team i gonna honor her most* go feed they already go it since 2min but you dont check your map so see the result nasus wtf why didn't you ks with siphon;57;57;10049
57;Zac;enemy;21;00:00:21;00:42:16;0;un davixxx pour les economie np im englisjh lol sorry first gamle play seafe xD* ss mid jionx red ok dsl davixx ok that luck gj nais wtf dsl over extand ultui barton;57;57;10049
57;Zed;enemy;6;00:11:03;00:47:13;0;xD laaag WTF dat ks -.- yes GG WP;57;57;10049
58;Caitlyn;ally;24;00:00:27;00:37:18;1;go full tank plz jax wtf soraka report soraka plz respect order pick so we all report u report soraka plz jax babisit me plz soraka feed no ward she creep fuckin soraka need kill vayne gg jax ss need kimll sorry kill yes my bad sorry cause early its very difficul with soraka dat soraka ur login is off tonight wtf bro look soraka creep i cant creep too and no supp i dead at level3 and i ward when i can wtf kha nashor ?? trollpick ITS RANKED DUDE U LAST PICK me too;58;58;1005
58;Jarvan IV;enemy;17;00:02:05;00:35:19;1;ty this feed in mid nice ss mid push mid or help top ty synfra this mid kha is roaming and u just stay in mid and dont say ss all time we need teamfight or loose nice ss bot just surr this mid kha is roaming all time and sydra just do nothing... this is lost yes she is and feed like hell jayce red;58;58;1005
58;Jax;ally;51;00:01:06;00:36:11;1;gg wp, ad soraka but not as supp <3 k i'll help kha to get fed maybe he can carry this game kayle u're fine top? take it gj u ty cait omw care they warded their jungle gg was good lets push mid we gonna lose .. come on guys kayle pls stay with us we're always 3vs5 COME ON GUYS -.- no solo! stop that! we need some wards pls buy some wards every1 gg wp, report soraka pls we need some wards NO FCKING VISION report soraka this game is over -.- report soraka, maybe she's next time in ur team! omg cait ... are u serious?!? push!!! just kill her kha i stun and u fuck her butt our team is worst eu cait + soraka 0 dmg + no wards u not even have some wards i died 5 times cause i tried to ward anything cause this bot lane is mad as hell! kha? afk? omg this cant be true ... why always me .. report soraka pls trollpick? are u fcking mad? ure last pick u have to play whats left u motherfucking idiot;58;58;1005
58;Jayce;enemy;21;00:01:13;00:37:23;1;thats strong ty ward noob bot gg lol hjuehueuh shit that dmg no reaction at all noob syndra NEVER SURRENDER A RANKED i said that was strong SYNDRA FUCKING BLIND BITCH MONSTER HOW DO YOU SLEEP AT NIGHT RUINING EVERYONES GAME jarvan, press R again to release the walls told you not to surrender;58;58;1005
58;Kayle;ally;20;00:10:41;00:36:12;0;ss ss ss top for me ty kha my ulti its for you ok? you focused vayne i folow jax? gg not is for soraka we need a tank .... not is for soraka we need a tank no soraka all mid;58;58;1005
58;Kha'Zix;ally;45;00:00:54;00:37:38;1;"nice so no ward bot? bot is loose enjoy your report and? your last pickj that the game we let see jax play jungle now haha you just going ban with this mentality dat range turret :O not really hard with feed kha if i can get blue already win now wp jax :) bronze play :p take our blue if you need sorry ^^ ignite like a bitch soraka hate ward vayne feed focus her ok i dod all on vayne report soraka no ward impossible to win it's your fault vayne going do the game alone ... i can but our team can""t kill them after omg dat lag i can't move you see me in bush? report soraka toxic player noob and no ward please she just fuck the game enjoy your perma ban soraka sad to see player like this why go ranked? if you don't like omg loose in promotion with 18/6 report dat soraka you're smurf? haha smurf of what?";58;58;1005
58;Soraka;offender;46;00:00:59;00:37:33;1;i told you i dont play support :D meh i have done it many times before retards like jax deserve the losses fuck the meta fuck pick order well you lost the game im happy with that how the hell cant you win? im ad soraka for gods sake im basically useless look at your turret look at ours no you didnt win bot cait is basically solo on bot and you cant beat her no problem with that stop bitching and buy some then if we lose this game is a success for me i am the reason for everything i am evil itself jax i hope this teaches you a lesson i will only if jax had'nt trollpicked this would have been a sure win yes nope i called jungle he took it fuck that fuck ranked i was not i was first pick well i carry most of my games and i was first pick your arguement is invalid nice vayne yes please ban my smurf see how much i care;58;58;1005
58;Thresh;enemy;9;00:12:32;00:35:33;0;-._ -.- -.- gj -.- they killed us both -.- thats all let adc redbuff pls;58;58;1005
58;Vayne;enemy;11;00:08:36;00:37:37;1;noob team no help gg omg gank bot jax 5 times this team is so useless .... we win bot :D but no ganks and mid bad you got ganks we dont gj gg;58;58;1005
59;Annie;ally;8;00:05:28;00:18:58;1;rly? OMFG tks OMG LOL RLY???????????? OMFG gg this noobs;59;59;10050
59;Elise;enemy;10;00:00:30;00:23:24;0;ignored ppl, gratz. k oh ill give u np dont stop @ top. ur going well jax, lee :D atleast u saved lux np gg;59;59;10050
59;Ezreal;enemy;8;00:01:54;00:20:23;0;fk push next wave going back was my fould nida, dint react, soz dont know why that tri is talking so much, he aint even good' please tell him something.. what are you guys? Im silver 1;59;59;10050
59;Jax;ally;25;00:05:07;00:23:29;1;nice cd? lol why did you gank instatnly? Well nice feeding guys anne haha :) lee's just giving her free buffs aw man dive more 5 dives so far haahaha lee sin you're blind stfu she got first blood 2 buffs from you 2 kills from you were gold 5 lol nt plat tris even my brain :) tristana you really do have low mmr omg haha leee haha gg?;59;59;10050
59;Lee Sin;ally;18;00:02:25;00:23:08;1;ty stun? dont ping me to come if u have cds man specially stun ... just ff 20 liar 65 cs lol shut it man u suck 0-7 vs riven rly? you have low MMR thats why why is anyone even playing?;59;59;10050
59;Lux;enemy;16;00:00:34;00:23:31;1;i was in promo to gold 1 yesterday, and after that i have always had atleast 1 troll in my game and now im soon gold 4-.- gj guys ward no flash mid hmm might be ward there she was just getting blue ty annie is tanky lol i will kill fml gold 3... was almost gold 1 yesterday as i said finally a easy game gg;59;59;10050
59;Nami;ally;17;00:00:04;00:23:27;1;go for fb fkiun hell gg already hate nida omfg foxx il liba tlfta daqseek jac ? fkin hell trist u fked the game we were goign bot and u insta locked trist noob abv yeey lee .. fb lux yes afk uintill u do surrender i wont stop fk this team;59;59;10050
59;Nidalee;enemy;7;00:00:10;00:23:25;0;silver II -.- i just droped lastgame want back 4? mÃ¯Â¿Â½_h i just droped in gold V gg;59;59;10050
59;Riven;enemy;12;00:00:28;00:23:25;0;and gold 5 who lost 3 games in row ? and ? ss care well please be my guest ss who is plat ? g5 well i am simply in my place not as adc not as suport but top ^_^;59;59;10050
59;Tristana;offender;33;00:00:53;00:22:59;0;you mean go give them fb? that was stupud this facecheck i will report u nami eating all spears and q its like i have no supp seriously nami what is wronfg with u? can u rpeort nami? ple ^^ its not fair LOL for? LOL WTF OMFG ^^ my eyes this game LOOOOL skilled how my team can be playt reallyN? i don't get how this people they bought acc? LOL THIS MATCHMAKING they are all gold V nami is afk now ^^ sure unreal ^^;59;59;10050
60;Amumu;ally;15;00:02:05;00:31:37;0;ty gg oÃÂ© go blue hemer ok i take a blue np go rouge jo hemer help ! hemer no help no stun ?* jax 4/1 :) moÃÂ© jai 2 k wait me go;60;60;10051
60;Gangplank;enemy;22;00:00:17;00:32:57;1;kat afk report kata afk and trol pick fack wrong runes masteries good dat jungler peice of shit ss Ã¯Â¿Â½il go afk ? ogm id piece of crap this haha jax if taked jax it woudl be so easy you build everything is wrong didn't you ssee dat 50% of you health going ? idn't even watch where i dat nidale cant threw hear spear always lcuk ahhahaha 4vs5 dat lag haha 4vs1 graves;60;60;10051
60;Graves;enemy;7;00:19:50;00:33:09;0;watch out we got a badass over here wow jax you had 3 mates on your side cool story bro are you mad or what cause you flame gp why no sword of the divine im owning everything gg;60;60;10051
60;Heimerdinger;ally;14;00:01:02;00:29:57;0;but afk .. lol i pressed d -.- thx -.- she can throw my towers away -..- so infair no biger counter than syndra for heima -.- soooo unfair -.- my towers are useless LUUCK thx you dont thx nida no because the tank was attacking him -.-;60;60;10051
60;Jax;offender;34;00:00:39;00:32:51;1;what for? troll pick not our problem troll pick not our problem die peach nab.. :D stop feed ? re re stop it omg re ? so bad aim :D pinging for assist and no one comes, wtf nice team work You are nothing to me where? :D you had turret on your side lol i build whatever I want stupid, not how you tell me to shhh nothing to me like I said you, him and turret against me and you still die ye i know right? that assist 3 came back for me wtf you doing? focus adc, not the tank? uau, best team ever why focut the tank? my team is wtf, focusing the tank.. tell me isnt that retarded? no flamind TAR, just a question Heimer why focus tanks again? :D well.. gp did it;60;60;10051
60;Lucian;ally;2;00:05:54;00:24:43;0;no mana :// Bye exhaust x);60;60;10051
60;Nidalee;ally;5;00:06:03;00:28:42;1;np so bad why stay go aase and bRON NO FLAM TARD;60;60;10051
60;Sejuani;enemy;2;00:00:28;00:33:08;0;gg gg wp report kata pls;60;60;10051
60;Syndra;enemy;15;00:00:19;00:33:10;1;my blue plz jung afk i ll take blue the help plz nogger amumu gj babysit when our jung is afk dat skill gjgj pro fuck u nida all report kata plzz ehy Why nice fged jax Feed bgbgb;60;60;10051
61;Annie;enemy;2;00:30:09;00:30:14;0;so difficult nasus q kill q kill q kill;61;61;10052
61;Garen;enemy;1;00:16:56;00:16:56;0;ty;61;61;10052
61;Jinx;ally;6;00:00:47;00:23:17;0;i know with you're passif just you no play with ulty XD you too realy ! No sorry i no want still XD;61;61;10052
61;Katarina;offender;8;00:13:03;00:30:26;1;bye! cryer hahahahahaah, hahahahahaha, 0 damage xDD lux <3 delicious! lux be careful! i said u cryers xD;61;61;10052
61;Lux;enemy;15;00:00:40;00:30:21;1;lux adc OP 4-0 in minutee 5 xD omg bye xD bye your game LOOOOOOOOOOOOOOL omg this babysit in bot... you too? im the adc idiot OMG FUCKING NOOBS OMG STOP BABYSIT NOOOBS kata come bot and no go mid you live here stop babysit really omg nice feed kata....;61;61;10052
61;Malphite;ally;1;00:17:33;00:17:33;0;sure?;61;61;10052
61;Nasus;ally;5;00:07:06;00:30:24;0;wtf stop feed wards is nice guys bo wards good gj;61;61;10052
61;Syndra;enemy;5;00:10:58;00:23:13;0;ss mid ss mid ss mid ss mid ks jinx xd;61;61;10052
62;Fizz;ally;7;00:01:32;00:27:35;1;all planned lee afk? i get you pussy lee is back if irelia is back we can win aswell i get the kill;62;62;10053
62;Gragas;ally;3;00:26:32;00:27:52;0;yuo yup gg wp;62;62;10053
62;Gragas;enemy;4;00:19:30;00:27:51;0;report lee JK NO Ggwp;62;62;10053
62;Jarvan IV;enemy;7;00:01:23;00:27:53;0;lee help me. ty lol gj, do it gragas, wp.;62;62;10053
62;Lee Sin;enemy;2;00:27:52;00:27:53;0;gg wp report galif;62;62;10053
62;Leona;ally;3;00:12:39;00:26:31;0;i need why report? report quin for tryhard;62;62;10053
62;Maokai;ally;8;00:01:51;00:27:24;0;get invade but i dont give a fuck move -.- grag fuck that fuck this shit troll games report this team after the game pls can you end this shit pls bg;62;62;10053
62;Nami;enemy;6;00:03:01;00:22:36;0;O.o why not bot?!?!? bs this^ OoM OoM;62;62;10053
63;Annie;enemy;14;00:01:25;00:35:32;0;y french? :3 report the premade varus cass and teemo HAHAHAHAHAHHAAHAHHA VARUS HAHHAHHA HAHAHAHA VARUS HAHAHAHA anus YES mijn anus i agree majin anus;63;63;10054
63;Ashe;ally;4;00:23:27;00:34:35;0;thx so bad said varus who is gold ?;63;63;10054
63;Cassiopeia;enemy;36;00:01:04;00:37:49;1;smiteless? y croissant hi can I have blue plz ty ? pijl in je reet? ok 5 man mid no lane pushed =) :^) : ) u report the premade annie and udyr teemo lipton sry varus has braindamage nice kite teemo yolo bro teemo met =) he's wheelchaired irl sry br o i got it ?? ok hi u me gg;63;63;10054
63;Elise;ally;19;00:00:59;00:34:03;0;trynda help me stealing red plz oh god another threw game surrender at 20 please impossible to win today me gg gg xd somebody killed jungle monsters and i couldns jump lol LOLOLOLOLOLOLO+ gj ashe cassio so fed i cant do nothing if i have no farm everybody jungling and shoving me out of the lane so i cant do nothing f 4 1 l why dont surrrender and you keep playing and insulting? i dont want to play in a rage team.;63;63;10054
63;Morgana;ally;47;00:00:21;00:37:50;1;report ziggs - gl hf =) idc if he is g 5 or not hes a fking kid nothing else udyr bot varus reported report elise - worst attitude ive ever seen - 1 /2 and flaming about surrender at 20 udyr bot 1 stun i got dragon ? oom ye elise so gg ? kanker bs whats that ? these kids today ... tower is down lol so farmed im sucha beast cnat tell xD reported and no assist ofc trynda better goe farm pro ziggs that was ziggs fault he shouldve focussed on cass lol sry thought u kill her and i can stun him free blue gj ziggs =) didnt say thanks or ? so why np ? team better focus teemo instead of varus xD im no support 07.Nov ye i see thx for feeding cass pro thats reason why 11 deaths ? wow teemo hitting trhough wall without vision =) no supp no so why u dont buy ? + 1 tryn report ziggs for everything except good im no supp i was first saying mid this ziggs is just a little german kiddy =) i hope u understand him .. :) im no nazi i am german ... but im ashamed 2 see that my ppl are that dumb like ziggs ... its a shame 2 say that i a m one when i see this retard xD 9x ziggs;63;63;10054
63;Teemo;enemy;33;00:00:50;00:37:49;1;u2 bro ss lol nasty wohla ? nasty lol ja? 83 cs lol lol wrm ult? :D whola :( nasty ja pls :D why the fuk everyone go top? the kites ooh damn omg ppro hi? omg varus xpeke lol hi;63;63;10054
63;Tryndamere;ally;23;00:00:43;00:37:22;1;teemo -,- silver better than g5 elise 0 ganks gg afk damn this elise yea should u i no ganks cant do anything ye farm more importand so bad elise cant do nothing? gg noobs no ward fucking noob team its ur fault u are supp ziggs report ziggs afk gold 5 same as bronze 5 gg germans so bad they should get an own server lol you are the nazi since u are german let me farm;63;63;10054
63;Udyr;enemy;24;00:01:44;00:36:40;1;I GERMAN NAZI ja --- ok np XD that hate 1-6 varus takes red buff ROFL seen it all no game sense what so ever. LOL jajajaja jajaajaja gj varus RODL ashe carried by this majin anus varus SHOW ME HOW TO PLAY LIKE U VARUS AUTO ATTACK THE MINIONS WHEN CASS NEEDS HELP STRATEGY? :D;63;63;10054
63;Varus;enemy;35;00:00:57;00:37:51;1;hi ? y jaa nazi hitler fuck me fic fuck me rreet lik me reet ? kanker bs hi? idk D? wohla ? nestea liption was is beter? *lipton neemo hi ok wordt hard gepenetreerd jajaja RODL ? bye gold nubs me johnnie u ??? Gg varus carry;63;63;10054
63;Ziggs;offender;29;00:00:52;00:37:16;1;stfu silver noob dat morgana :D 12 years hahaha morgana cant stop laugh about u who cares isnt ranked god unranked games so funny :D hahaha :DD stfu tryn go afk :D report jungle for take all blues :D :DD u guys hahaha np man no :S like ure warding morgana to good ok bronze she killed me 4 times ahaha tryn :D in season 4 u must so stfu supp isnt there for warding b dat bronze kid team :D morgana supp talking morgana and tryn reported :D nazis morgana flames the whole game i didnt say anything (Y);63;63;10054
64;Amumu;enemy;6;00:00:26;00:14:54;0;cover blue nice ss mid care bot pink it pink bot;64;64;10055
64;Caitlyn;enemy;25;00:00:20;00:33:36;1;what how do i have ap masteries oh god. at least i got the right runes lets play safe, sona. gah fail flashed maybe a gank would help? no pinks shut up. lane gank sexy lets go b give them turret now bot is easier to gank was the safest move got caught in their jungle trist is 5-0 :C stop amumu stop ffs why would you take the red? gg wp;64;64;10055
64;Kha'Zix;ally;9;00:11:33;00:33:17;0;gj nasus dont go backl on lane. i pinged u 3 tuimes nassus nasus -.- u doint go back u were standing in his full wave .. for ur next game nasus if u dioe against someone u will play carefull and dont make him mega fed gg;64;64;10055
64;Lee Sin;enemy;7;00:00:37;00:33:49;0;k yep gj yea that ryze :D gj ggwp;64;64;10055
64;Nasus;ally;24;00:01:00;00:33:41;0;our objective i were lagging insanly much fixed now how can he do so much dmg harsh lane re re with blue and too much dmg can i farm golems? i'm done that isn't a solution trist we would but a underfed me against a lee who would crush me and a fed ryze against kha who would crush kha then and? you should uninstall the game too then i have the sam mmr stop whining report trist so negative gg;64;64;10055
64;Ryze;enemy;27;00:00:33;00:33:46;1;i'll go top then lee gotta play safe mid get ur early lvls and roam a bit i hate red buff:s lee go a little tanky tho i can tp bot ward pls feeder lanes:s omfg bot tp up dafuq cait what is this ? we gotta run together guys force them to fight us drake i have tp gj guys it's over tristana world's gayest shitchamp ggwp btw done #NAME? gg;64;64;10055
64;Tristana;offender;20;00:07:32;00:33:51;1;"why not swap top and mid ? why didnt u swap top and mid ? it is dont play nasus ifu  cant play him that said, im done talking to u dont need u here xin --- d i can carry this cait alone 50% rofl why did u tp? i was dead and u will all die now pointless fight or uninstall if the game is too hard for u u should've swaped bronze team and u say ""wp""? who got crushed on lane";64;64;10055
65;Elise;enemy;12;00:02:15;00:21:19;0;mbe went to desk caus of skype... srt sry* gj guys wow ^^ just had a rough start i guess lol just outa range ^^ Ã¯Â¿Â½why didnt the make a pool party elise? should have swimming wings on all legs gg;65;65;10056
65;Evelynn;enemy;2;00:19:43;00:21:25;0;^^ bg;65;65;10056
65;Graves;enemy;6;00:00:57;00:19:39;0;rene pls -. party hard ? dat spider you are too deep mate :( cause shes a spiider o.o;65;65;10056
65;Lucian;ally;5;00:10:15;00:18:43;0;oh wait croco top :D report renek:D please do;65;65;10056
65;Mordekaiser;enemy;1;00:21:23;00:21:23;0;gg;65;65;10056
65;Renekton;offender;4;00:00:12;00:12:08;0;wups, forgot skin :( First time croco xD sorry XD;65;65;10056
65;Rengar;ally;1;00:09:54;00:09:54;0;lul;65;65;10056
66;Annie;enemy;7;00:02:16;00:30:26;0;stun up we got no adcx adc n1 focus on inhib sure NOT :D gg;66;66;10057
66;Ashe;ally;4;00:11:41;00:30:38;0;jajaja why i? gg jajaj;66;66;10057
66;Karthus;ally;20;00:04:48;00:30:20;0;really? gj sona report swain for no penta kill xD sorry :( woo the heals xD the ks xD its okay man wait for swain nice ult if we are loosing we can camp at tower and i can ult them a few times nvm :D gg;66;66;10057
66;Riven;enemy;11;00:07:18;00:30:26;0;WHYYy poor rengar daf goooo you cant run from a kartus gooo gg kill dat biatch ashe  a ingite gg BG;66;66;10057
66;Sona;ally;13;00:04:41;00:30:32;0;rengar ragequit ahha and me? :( :p AHHA i can't save more xD sry karthus :( ashe up gg for the quest ^^ if voli Q me i can't help u ^^ GO OUT :$ xD go end xD gg honor rengar ahahahahah;66;66;10057
66;Soraka;enemy;12;00:04:14;00:30:19;1;buy mr we got 2 newbs liss and voli lol buy magic ressist riven you have to be fast lolz and liss 5 sec ulti hold 30 secs ur getting strong riven :P gg;66;66;10057
66;Swain;offender;8;00:11:31;00:30:28;1;gg Kar Report me for no penta.. my ulti failed report Karthus just for a triple kill np you are my nigg omg my ass omg i'm a little girl vs MJ gg funny game !;66;66;10057
67;Caitlyn;offender;43;00:02:21;00:34:00;1;wtf leona leona why tha fck ? nice ult -.- you forced me to push forward instead og back you like kille dme with it let me top need farm brb spawn first only assists ... wtf was that regen ? and I make thois game lost take all kills then run alone why why force a fight mid ? ryze useless thrash why charge them when they have baron ? relax if you would have given me some kills ryze just take all with Q ryze... why dop you wanna fight a tteam with baron ? why fight!?!??! fcking reatrds and I make thios game lost - rye ryze so fkcing retarded so fkcing fcking retarded so fkcing bad go custom ffs pay what ? a bann of 7 days no worrie bcz you will be at bronze 5 then useless trash this fkcing nooby team take all kills then cant carry fck report ryze a complete retard useless noobteam;67;67;10058
67;Fizz;enemy;21;00:05:41;00:33:41;0;I need 1 gank 1 gank jarvan no flash, ryze no tp I really need help ... good Nice! oom don't give up lulu just don't focus then give me W when tf told ya cait is top next ace=finish Don't give up ^^ 'xD np xD :D my bad Renekton is tha bosss;67;67;10058
67;Graves;enemy;10;00:02:01;00:33:56;0;go blue i lagg -.- :D gj more stun whyÃ¯Â¿Â½Ã¯Â¿Â½ let me ty gj gg;67;67;10058
67;Hecarim;enemy;15;00:01:09;00:33:51;0;smitless red pls ani ward ? ward pls lelu ! pls no ? ok sorry i farm im late gg oom but i will try ok its cool renek take tanking pls :/ i take oracle and 2 w brb yeah and me ?;67;67;10058
67;Jarvan IV;ally;30;00:00:26;00:31:26;0;red hope first blood adc why not A ryze ward next time top nice farm graves come blue yes no CS cd renekton coming come ryze all can' cayt red gg wanted catch them and leave cayt come i push chill we have gold advantage together wa was winning what happens we can always back chill;67;67;10058
67;Leona;ally;21;00:02:34;00:32:28;1;gj xD i said ss gj stop go alone plz =) NOW PLZ STOP GO ALONE STAY TOGETHER AND STOP GO MID TOP AND BOT EXISTS TOO ryze wtf stop WTF AGAIN RYZE STOP THAT SHIT NOW I swear I report u if we lose WHAT ? WE GO DRAKE AND U COME BACK TO THE ENNEMI IO SAW U Stop focus tank too stay 5 now cait red;67;67;10058
